"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
12047,"xHH6_IDI","Households with Internet access at home",,"%",213,"SMR","San Marino","91.3698",2023,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","49.8",2000,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","57",2001,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","59.4",2002,"","","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","65",2003,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","65",2004,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","66",2005,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","71",2006,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","74",2007,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","76",2008,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","80.9122",2009,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","82",2010,"Base is households with at least 1 Singapore citizen or Permanent Resident (PR).","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","85.0026",2011,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","84",2012,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","87.186",2013,"","Infocomm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","87.1859",2014,"","InfoComm Development Authority of Singapore","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","88.1947",2015,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","91.0597",2016,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","91.0597",2017,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","97.7339",2018,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","98.433",2019,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","98.4437",2020,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","99.324",2021,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","98.6768",2022,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","98.4603",2023,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",214,"SGP","Singapore","98.5241",2024,"","Infocomm Media Development Authority","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",215,"SOM","Somalia","11.9",2020,"Percentages refer to the sampled households - https://www.nbs.gov.so/somali-health-demographic-survey-2020/","Somalia National Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",217,"SLE","Sierra Leone","3.95087",2015,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",217,"SLE","Sierra Leone","10.668",2016,"","ITU Estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",217,"SLE","Sierra Leone","13.8416",2017,"","Multiple Indicator Cluster Survey 2017","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",217,"SLE","Sierra Leone","17.6172",2018,"","ITU estimate","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",217,"SLE","Sierra Leone","22.4227",2019,"","ITU estimate","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",217,"SLE","Sierra Leone","21.1624",2020,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","14.7503",2014,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","16.5971",2015,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","19.6345",2016,"","ITU Estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","19.6345",2017,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","17.8617",2018,"","ITU estimate","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","18.0814",2019,"","ITU estimate","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","59.1058",2020,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","57.2218",2021,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","57.1037",2022,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",218,"STP","Sao Tome and Principe","56.9597",2023,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","36.5",2000,"","Office fédéral de la statistique","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","54.7",2001,"","Office fédéral de la statistique","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","57.5477",2002,"Estimated based on surveys' results.","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","60.5436",2003,"Estimated based on surveys' results.","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","61",2004,"","Office fédéral de la statistique (OFS).","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","67.0114",2005,"Estimated based on surveys' results.","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","70.5",2006,"","Office fédéral de la statistique (OFS).","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","74",2007,"","Office fédéral de la statistique (OFS).","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","77",2008,"","Office fédéral de la statistique (OFS).","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","80",2009,"","Office fédéral de la statistique (OFS).","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","80.71",2010,"","Office fédéral de la statistique (OFS).","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","81.18",2011,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","81.66",2012,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","82.138",2013,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","82.6153",2014,"","Swiss Federal Statistical Office","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","84.7043",2015,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","86.7932",2016,"","ITU Estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","88.572",2017,"","Swiss Federal Statistical Office","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","90.0496",2018,"","ITU estimate","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","91.5519",2019,"","Swiss Federal Statistical Office","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","93.8355",2020,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","96.1761",2021,"Break in time series: change of the positionning of the question in the 2021 questionnaire and questions for plausibility checks","Swiss Federal Statistical Office","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","97.0118",2022,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",219,"CHE","Switzerland","97.8548",2023,"","Swiss Federal Statistical Office","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","2.5",2001,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","3",2002,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","3.6",2003,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","4.4",2004,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","5.2",2005,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","6.27267",2006,"Refers to two urban districts (Paramaribo and Wanica) where nearly 80% of population live.","General Bureau of Statistics (ABS)","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","7.3404",2007,"Refers to two urban districts (Paramaribo and Wanica) where nearly 80% of population live.","General Bureau of Statistics (ABS)","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","9.00381",2008,"Refers to two urban districts (Paramaribo and Wanica) where nearly 80% of population live.","General Bureau of Statistics (ABS)","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","13.1",2009,"Refers to two urban districts (Paramaribo and Wanica) where nearly 80% of population live.","General Bureau of Statistics (ABS)","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","14.44",2010,"Refers to two urban districts (Paramaribo and Wanica) where nearly 80% of population live.","General Bureau of Statistics (ABS)","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","17.46",2011,"Refers to two urban districts (Paramaribo and Wanica) where nearly 70% of population live.","General Bureau of Statistics (ABS)","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","22.6506",2012,"","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","26.9252",2013,"Refers to urban households","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","34.3804",2014,"","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","34.5271",2015,"","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","36.8862",2016,"","ITU","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","52.0528",2017,"This data regards internet access via computer and other devices (phone, tablets, etc)","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","52.7525",2018,"This data regards internet access via computer and other devices (phone, tablets, etc)","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","54.8626",2019,"This data regards internet access via computer and other devices (phone, tablets, etc)","General Bureau of Statistics","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","70.6356",2020,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","82.8982",2021,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","82.6295",2022,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",220,"SUR","Suriname","84.359",2023,"","ITU estimate.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",221,"SVN","Slovenia","21",2000,"","Ministry of Transport and Communications.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",221,"SVN","Slovenia","37",2002,"","","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",221,"SVN","Slovenia","40",2003,"","National Statistic Office.","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",221,"SVN","Slovenia","46.8618",2004,"","Eurostat","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
12047,"xHH6_IDI","Households with Internet access at home",,"%",221,"SVN","Slovenia","48.2092",2005,"","Eurostat","Refers to the proportion of households with Internet access at home. Access can be via a fixed or mobile network. If one member of the household has a mobile phone with connection to the Internet and makes it available for all members, then it should be considered that the household has access to the Internet."
